listing_id,host_is_superhost,neighbourhood_group_cleansed,accommodates,price,review_scores_rating
2254,0,Manhattan,10,370.00,3.95
2255,1,Manhattan,1,112.00,4.95
2256,1,Manhattan,7,1190.00,5
2257,0,Manhattan,4,150.00,4.44
2258,1,Queens,2,75.00,4.95
2259,1,Manhattan,7,864.00,4.55
2260,0,Queens,4,110.00,4.67
2261,0,Manhattan,5,283.00,4
2262,1,Brooklyn,4,90.00,4.96
2263,1,Manhattan,4,263.00,4.86
2264,1,Manhattan,1,200.00,4.6
2265,1,Manhattan,2,140.00,4.7
2266,0,Manhattan,1,89.00,4.25
2267,1,Queens,2,101.00,4.94
2268,0,Manhattan,6,425.00,5
2269,1,Bronx,2,94.00,4.9
2270,0,Manhattan,2,1006.00,5
2271,0,Bronx,2,121.00,4.61
2272,1,Bronx,2,98.00,4.93
2273,1,Manhattan,3,425.00,4.87
2274,1,Manhattan,2,158.00,5
2275,1,Manhattan,4,193.00,4.89
2276,0,Manhattan,2,347.00,4
2277,0,Brooklyn,8,212.00,4.59
2278,1,Staten Island,3,161.00,5
2279,1,Bronx,2,43.00,4.86
2280,0,Brooklyn,1,60.00,5
2281,0,Manhattan,6,541.00,5
2282,0,Manhattan,6,140.00,4.09
2283,1,Brooklyn,2,85.00,4.81
2284,0,Queens,2,65.00,5
2285,1,Brooklyn,12,360.00,4.93
2286,0,Bronx,1,95.00,4.75
2287,0,Staten Island,2,300.00,5
2288,1,Manhattan,1,139.00,5
2289,0,Manhattan,5,383.00,4.67
2290,1,Manhattan,6,295.00,5
2291,1,Queens,5,273.00,4.96
2292,1,Queens,3,124.00,4.86
2293,0,Bronx,1,60.00,5
2294,0,Queens,2,166.00,4.86
2295,1,Queens,4,164.00,4.85
2296,1,Bronx,3,110.00,5
2297,0,Bronx,1,60.00,5
2298,1,Brooklyn,2,163.00,5
2299,0,Bronx,2,39.00,3.94
2300,0,Queens,2,45.00,4.44
2301,0,Queens,2,63.00,4.93
2302,1,Brooklyn,2,90.00,5
2303,1,Queens,2,233.00,4.98
2304,1,Queens,6,199.00,5
2305,0,Bronx,2,50.00,4.64
2306,0,Queens,1,45.00,4.85
2307,0,Bronx,1,40.00,4.54
2308,1,Bronx,2,40.00,5
2309,1,Manhattan,2,143.00,5
2310,0,Queens,2,66.00,5
2311,0,Bronx,2,30.00,4.68
2312,1,Bronx,2,42.00,4.61
2313,1,Queens,5,130.00,4.89
2314,1,Bronx,2,52.00,4.8
2315,1,Staten Island,2,115.00,5
2316,1,Bronx,2,80.00,5
2317,0,Queens,6,356.00,4.09
2318,0,Bronx,2,84.00,5
2319,0,Bronx,2,103.00,4.88
2320,0,Queens,2,65.00,4.73
2321,1,Queens,2,120.00,4.95
2322,1,Brooklyn,3,164.00,4.89
2323,0,Queens,3,83.00,4.28
2324,1,Queens,6,346.00,3.8
2325,1,Brooklyn,1,92.00,4.9
2326,0,Queens,5,750.00,4.83
2327,1,Queens,1,150.00,5
2328,1,Bronx,2,100.00,4.97
2329,0,Queens,4,144.00,4.94
2330,0,Brooklyn,2,82.00,4.78
2331,0,Queens,2,80.00,3.75
2332,0,Queens,2,110.00,4.64
2333,1,Queens,2,50.00,4.83
2334,1,Queens,6,129.00,5
2335,0,Queens,4,240.00,4.86
2336,0,Queens,4,204.00,4.93
2337,0,Queens,5,100.00,3
2338,0,Queens,2,200.00,5
2339,0,Brooklyn,4,125.00,4.08
2340,1,Queens,4,140.00,4.87
2341,0,Bronx,2,150.00,4.63
2342,1,Queens,2,150.00,4.95
2343,0,Bronx,4,98.00,4.85
2344,0,Staten Island,2,140.00,5
2345,1,Queens,4,164.00,5
2346,0,Bronx,2,189.00,4.87
2347,0,Bronx,2,55.00,4.72
2348,0,Brooklyn,1,150.00,5
2349,1,Bronx,4,138.00,4.81
2350,1,Bronx,4,219.00,4.96
2351,1,Bronx,1,68.00,4.81
2352,0,Queens,2,49.00,4.84
2353,0,Bronx,1,75.00,4.8
2354,0,Queens,2,135.00,4.82
2355,0,Queens,4,106.00,4.89
2356,0,Queens,6,200.00,4.65
2357,1,Brooklyn,2,150.00,4.95
2358,1,Bronx,1,62.00,4.86
2359,1,Brooklyn,2,120.00,4.93
2360,0,Queens,1,45.00,5
2361,0,Bronx,3,125.00,4.94
2362,0,Brooklyn,2,119.00,4.93
2363,1,Bronx,6,336.00,4.91
2364,0,Queens,2,65.00,4.5
2365,1,Bronx,1,46.00,5
2366,1,Brooklyn,2,50.00,4.78
2367,1,Queens,4,155.00,5
2368,1,Queens,4,105.00,4.77
2369,1,Queens,2,208.00,4.93
2370,0,Queens,2,145.00,4.84
2371,0,Bronx,3,125.00,4.84
2372,0,Bronx,2,150.00,4.84
2373,1,Queens,16,356.00,4.89
2374,1,Queens,2,100.00,4
2375,0,Bronx,2,68.00,4.45
2376,0,Queens,4,70.00,4.57
2377,1,Queens,5,195.00,4.75
2378,0,Manhattan,7,2500.00,4.89
2379,0,Queens,4,140.00,4.92
2380,0,Bronx,3,40.00,4.69
2381,1,Bronx,2,110.00,5
2382,0,Bronx,2,98.00,4.86
2383,0,Bronx,1,70.00,5
2384,0,Queens,1,65.00,5
2385,0,Queens,6,300.00,5
2386,0,Queens,2,50.00,4.61
2387,0,Queens,2,100.00,4.88
2388,0,Manhattan,2,328.00,4.75
2389,1,Brooklyn,2,90.00,4.94
2390,0,Queens,3,76.00,5
2391,0,Queens,2,78.00,5
2392,0,Bronx,4,75.00,1
2393,0,Queens,2,66.00,4.71
2394,0,Queens,2,49.00,4.67
2395,1,Queens,2,117.00,4.9
2396,1,Bronx,2,86.00,4.97
2397,0,Queens,1,81.00,5
2398,1,Brooklyn,2,158.00,4.95
2399,0,Bronx,7,175.00,4.47
2400,0,Queens,2,99.00,4.75
2401,0,Queens,2,102.00,4.87
2402,0,Queens,10,450.00,4.25
2403,0,Queens,2,68.00,4.69
2404,0,Bronx,7,199.00,4.41
2405,0,Brooklyn,1,120.00,3.25
2406,0,Queens,2,96.00,5
2407,0,Queens,6,1129.00,4.9
2408,1,Bronx,8,361.00,5
2409,0,Queens,2,76.00,4.5
2410,0,Bronx,2,92.00,4.75
2411,0,Brooklyn,4,190.00,4.13
2412,1,Bronx,4,122.00,4.5
2413,1,Brooklyn,8,350.00,4.93
2414,0,Bronx,4,157.00,4.63
2415,0,Bronx,2,68.00,5
2416,0,Bronx,5,154.00,4.57
2417,1,Queens,4,103.00,4.9
2418,0,Queens,5,250.00,4
2419,0,Queens,2,68.00,4.76
2420,0,Queens,2,75.00,4.67
2421,0,Queens,4,111.00,4.53
2422,0,Queens,2,200.00,5
2423,0,Queens,2,110.00,5
2424,0,Queens,2,140.00,5
2425,1,Bronx,2,125.00,4.73
2426,1,Bronx,3,96.00,5
2427,0,Queens,2,220.00,4.5
2428,0,Queens,1,65.00,4.33
2429,0,Queens,6,330.00,5
2430,0,Queens,2,85.00,4.62
2431,1,Bronx,2,96.00,5
2432,0,Bronx,2,50.00,4.59
2433,0,Bronx,2,50.00,4.59
2434,0,Queens,2,250.00,5
2435,0,Brooklyn,2,69.00,4.74
2436,0,Queens,1,70.00,4.29
2437,0,Manhattan,2,241.00,4.63
2438,1,Queens,2,120.00,4.64
2439,1,Queens,6,294.00,4.76
2440,1,Queens,2,58.00,5
2441,0,Brooklyn,2,443.00,4.67
2442,0,Manhattan,2,146.00,4.63
2443,0,Brooklyn,4,210.00,4.63
2444,1,Brooklyn,2,70.00,5
2445,1,Manhattan,2,170.00,4.81
2446,0,Queens,2,86.00,4.72
2447,0,Bronx,2,40.00,4.38
2448,0,Queens,2,179.00,4.76
2449,0,Queens,4,89.00,4.79
2450,1,Manhattan,3,140.00,4.82
2451,1,Manhattan,2,217.00,4.33
2452,0,Queens,1,150.00,5
2453,1,Brooklyn,2,90.00,4.74
2454,0,Brooklyn,5,113.00,4.17
2455,1,Brooklyn,4,300.00,4.93
2456,0,Brooklyn,2,89.00,4.82
2457,0,Bronx,2,75.00,4.64
2458,0,Queens,2,60.00,4.81
2459,0,Manhattan,5,725.00,4.93
2460,0,Manhattan,2,230.00,5
2461,0,Manhattan,2,235.00,5
2462,0,Bronx,2,100.00,5
2463,1,Brooklyn,3,119.00,5
2464,0,Manhattan,2,99.00,4.5
2465,0,Bronx,2,150.00,4.5
2466,1,Brooklyn,2,197.00,4.94
2467,0,Brooklyn,1,69.00,5
2468,0,Queens,2,88.00,4.91
2469,0,Bronx,2,115.00,4.36
2470,0,Brooklyn,16,350.00,4.33
2471,0,Queens,4,75.00,5
2472,0,Brooklyn,2,45.00,4.65
2473,1,Queens,2,55.00,4.68
2474,0,Brooklyn,2,42.00,5
2475,1,Manhattan,2,90.00,5
2476,0,Bronx,2,52.00,5
2477,1,Queens,3,120.00,5
2478,0,Queens,2,45.00,5
2479,0,Queens,2,100.00,5
2480,0,Queens,1,68.00,5
2481,0,Queens,1,150.00,4.33
2482,1,Manhattan,4,220.00,4
2483,0,Brooklyn,2,38.00,3.33
2484,1,Brooklyn,4,92.00,4.91
2485,0,Manhattan,8,900.00,5
2486,1,Manhattan,2,109.00,4.89
2487,0,Bronx,2,50.00,4.64
2488,1,Queens,1,99.00,5
2489,0,Brooklyn,3,65.00,4.94
2490,1,Brooklyn,2,130.00,4.49
2491,0,Brooklyn,6,140.00,4.25
2492,0,Brooklyn,2,40.00,5
2493,0,Brooklyn,2,39.00,4.71
2494,0,Brooklyn,5,247.00,4
2495,0,Brooklyn,2,60.00,4.36
2496,1,Manhattan,4,199.00,5
2497,0,Manhattan,3,300.00,5
2498,0,Brooklyn,2,85.00,4.5
2499,0,Brooklyn,2,43.00,5
2500,1,Manhattan,2,125.00,5
2501,0,Brooklyn,1,34.00,4.33
2502,1,Brooklyn,2,220.00,4.98
2503,1,Manhattan,2,177.00,5
2504,0,Brooklyn,8,450.00,4.83
2505,0,Brooklyn,8,616.00,4.82
2506,0,Manhattan,2,141.00,1
2507,0,Brooklyn,1,39.00,5
2508,0,Manhattan,5,150.00,4.07
2509,0,Brooklyn,1,40.00,5
2510,0,Manhattan,2,150.00,3.81
2511,0,Queens,2,91.00,5
2512,1,Brooklyn,2,109.00,4.97
2513,0,Brooklyn,2,156.00,4.75
2514,0,Brooklyn,1,40.00,5
2515,0,Manhattan,2,220.00,5
2516,1,Brooklyn,7,301.00,4.65
2517,0,Manhattan,2,212.00,5
2518,0,Manhattan,3,500.00,4.78
2519,1,Manhattan,3,99.00,4.92
2520,0,Manhattan,4,105.00,5
2521,1,Manhattan,2,375.00,4.98
2522,0,Manhattan,3,492.00,4.45
2523,0,Manhattan,2,250.00,5
2524,1,Manhattan,2,119.00,4.94
2525,1,Brooklyn,1,106.00,5
2526,1,Manhattan,1,169.00,4.77
2527,0,Queens,2,30.00,5
2528,0,Bronx,3,95.00,5
2529,0,Brooklyn,2,114.00,4.71
2530,1,Brooklyn,1,98.00,4.76
2531,0,Manhattan,3,143.00,4.61
2532,1,Manhattan,1,53.00,4
2533,0,Brooklyn,1,80.00,5
2534,1,Manhattan,2,389.00,4.85
2535,1,Bronx,2,30.00,4.91
2536,0,Brooklyn,1,48.00,5
2537,0,Manhattan,1,40.00,4.86
2538,0,Brooklyn,2,175.00,5
2539,0,Brooklyn,2,125.00,4.83
2540,1,Queens,2,120.00,4.95
2541,0,Manhattan,1,36.00,4.63
2542,0,Brooklyn,2,107.00,4.67
2543,0,Queens,5,190.00,4.51
2544,0,Manhattan,4,176.00,5
2545,1,Manhattan,2,120.00,5
2546,1,Staten Island,2,181.00,4.81
2547,1,Brooklyn,2,127.00,4.86
2548,0,Manhattan,2,75.00,4.75
2549,0,Brooklyn,2,81.00,4.88
2550,1,Brooklyn,4,120.00,4.71
2551,0,Manhattan,2,55.00,5
2552,1,Queens,2,90.00,4.85
2553,1,Staten Island,2,79.00,5
2554,1,Brooklyn,3,165.00,4.89
2555,1,Manhattan,2,165.00,5
2556,1,Brooklyn,4,165.00,4.82
2557,0,Queens,4,170.00,4.79
2558,1,Bronx,2,220.00,5
2559,1,Queens,4,500.00,4.96
2560,0,Queens,2,45.00,1
2561,0,Queens,2,45.00,2
2562,1,Brooklyn,3,300.00,4.97
2563,0,Brooklyn,2,431.00,4.17
2564,0,Manhattan,1,45.00,5
2565,0,Manhattan,2,267.00,5
2566,0,Brooklyn,1,43.00,5
2567,0,Brooklyn,1,35.00,5
2568,0,Bronx,2,99.00,4.75
2569,0,Brooklyn,2,140.00,5
2570,1,Brooklyn,2,96.00,4.8
2571,0,Manhattan,2,110.00,5
2572,0,Brooklyn,6,150.00,4.82
2573,1,Staten Island,2,65.00,4.84
2574,0,Brooklyn,1,44.00,4
2575,1,Manhattan,2,70.00,4.86
2576,1,Brooklyn,2,101.00,4.53
2577,0,Brooklyn,1,32.00,4.45
2578,1,Manhattan,2,176.00,4.88
2579,0,Brooklyn,2,33.00,3.71
2580,1,Brooklyn,6,288.00,4.9
2581,1,Brooklyn,6,430.00,5
2582,1,Brooklyn,2,170.00,4.93
2583,0,Brooklyn,2,95.00,4.29
2584,1,Manhattan,1,173.00,4.92
2585,0,Manhattan,2,160.00,5
2586,1,Manhattan,1,62.00,5
2587,0,Brooklyn,2,107.00,4.84
2588,0,Manhattan,3,127.00,4.75
2589,1,Manhattan,1,65.00,4.75
2590,1,Manhattan,4,159.00,4.84
2591,0,Manhattan,2,579.00,4.67
2592,0,Manhattan,6,290.00,3.67
2593,1,Brooklyn,4,170.00,4.96
2594,0,Brooklyn,2,60.00,5
2595,0,Manhattan,2,250.00,4.68
2596,0,Bronx,1,69.00,5
2597,1,Manhattan,4,1028.00,4.94
2598,1,Queens,1,105.00,4.94
2599,0,Manhattan,2,409.00,4.67
2600,0,Queens,3,68.00,5
2601,1,Queens,2,47.00,4.48
2602,0,Bronx,2,135.00,5
2603,0,Queens,2,80.00,4
2604,0,Manhattan,4,155.00,4.83
2605,1,Manhattan,2,85.00,5
2606,0,Manhattan,2,100.00,4.68
2607,1,Bronx,2,87.00,4.65
2608,1,Bronx,2,53.00,4.77
2609,1,Manhattan,2,115.00,4.64
2610,1,Bronx,2,85.00,5
2611,0,Manhattan,2,424.00,4.59
2612,1,Brooklyn,8,255.00,4.2
2613,0,Manhattan,2,303.00,4.68
2614,0,Queens,2,60.00,4.77
2615,0,Manhattan,7,447.00,4.6
2616,0,Queens,2,80.00,4
2617,0,Manhattan,10,516.00,5
2618,0,Manhattan,1,84.00,5
2619,0,Manhattan,8,592.00,5
2620,1,Staten Island,2,182.00,4.77
2621,0,Queens,2,51.00,1
2622,1,Brooklyn,2,125.00,4.85
2623,0,Brooklyn,2,38.00,4.65
2624,0,Queens,8,269.00,4.78
2625,0,Manhattan,2,180.00,4.95
2626,0,Manhattan,2,45.00,4.62
2627,0,Bronx,2,106.00,4.15
2628,1,Bronx,3,115.00,5
2629,0,Queens,2,98.00,4.98
2630,0,Brooklyn,2,89.00,4.95
2631,1,Queens,4,189.00,4.85
2632,0,Queens,2,45.00,2
2633,1,Queens,4,91.00,4.97
2634,0,Queens,8,149.00,4.62
2635,0,Brooklyn,2,100.00,5
2636,0,Brooklyn,2,66.00,5
2637,1,Brooklyn,1,43.00,4.93
2638,0,Brooklyn,2,39.00,4.38
2639,0,Queens,7,150.00,4.82
2640,1,Brooklyn,1,75.00,4.91
2641,0,Brooklyn,3,62.00,4.69
2642,0,Staten Island,2,120.00,4.6
2643,1,Brooklyn,2,114.00,4.93
2644,0,Queens,1,45.00,4.96
2645,0,Queens,4,69.00,4.77
2646,0,Manhattan,2,199.00,5
2647,0,Brooklyn,1,55.00,5
2648,0,Bronx,2,88.00,4.56
2649,0,Brooklyn,8,145.00,4.41
2650,0,Brooklyn,2,49.00,4.86
2651,1,Manhattan,2,85.00,4.96
2652,0,Queens,2,55.00,4.59
2653,1,Brooklyn,2,92.00,4.91
2654,0,Brooklyn,2,56.00,4.56
2655,0,Queens,4,99.00,4.29
2656,0,Brooklyn,4,429.00,5
2657,1,Queens,4,382.00,4.85
2658,1,Brooklyn,2,85.00,5
2659,1,Queens,1,56.00,4.88
2660,0,Brooklyn,2,95.00,4.59
2661,0,Brooklyn,2,178.00,4.7
2662,1,Queens,1,60.00,4.88
2663,0,Queens,2,35.00,4.38
2664,0,Queens,1,53.00,4.64
2665,0,Staten Island,4,106.00,4.77
2666,0,Staten Island,4,99.00,5
2667,0,Queens,1,78.00,4.65
2668,0,Manhattan,2,109.00,4.95
2669,0,Queens,2,150.00,4.25
2670,0,Brooklyn,1,65.00,5
2671,1,Queens,1,81.00,4.81
2672,1,Manhattan,1,70.00,4.77
2673,1,Queens,5,223.00,4.94
2674,1,Brooklyn,2,45.00,5
2675,1,Staten Island,3,129.00,4.72
2676,0,Queens,2,55.00,4.95
2677,0,Queens,1,66.00,5
2678,0,Manhattan,1,30.00,4.71
2679,0,Queens,2,100.00,5
2680,1,Staten Island,1,65.00,5
2681,0,Queens,1,53.00,4.75
2682,0,Queens,3,172.00,5
2683,1,Manhattan,2,93.00,4.86
2684,1,Staten Island,6,250.00,5
2685,0,Brooklyn,2,110.00,4.72
2686,1,Queens,1,100.00,5
2687,1,Brooklyn,2,146.00,4.96
2688,1,Staten Island,2,90.00,4.66
2689,0,Queens,3,87.00,5
2690,1,Brooklyn,5,79.00,4.76
2691,0,Queens,4,150.00,4.71
2692,0,Brooklyn,1,38.00,4.5
2693,1,Brooklyn,2,255.00,5
2694,1,Queens,1,88.00,4.64
2695,1,Brooklyn,4,180.00,5
2696,0,Brooklyn,1,46.00,5
2697,0,Brooklyn,4,298.00,4.8
2698,1,Brooklyn,1,47.00,4.86
2699,0,Brooklyn,7,486.00,4.65
2700,1,Brooklyn,4,71.00,3.67
2701,1,Brooklyn,2,130.00,4.74
2702,0,Brooklyn,1,65.00,4.89
2703,1,Queens,1,86.00,4.98
2704,0,Manhattan,2,40.00,5
2705,0,Brooklyn,1,90.00,5
2706,0,Queens,2,100.00,4.5
2707,1,Queens,2,122.00,4.86
2708,0,Brooklyn,12,500.00,5
2709,0,Manhattan,1,64.00,5
2710,0,Manhattan,2,85.00,4.33
2711,0,Queens,4,225.00,4.88
2712,0,Queens,2,149.00,4.62
2713,1,Queens,2,127.00,4.94
2714,0,Manhattan,2,57.00,4.84
2715,1,Staten Island,3,150.00,4.79
2716,0,Brooklyn,3,111.00,5
2717,1,Brooklyn,2,195.00,4.79
2718,0,Queens,2,140.00,5
2719,1,Brooklyn,1,50.00,4.83
2720,0,Queens,1,72.00,5
2721,0,Manhattan,1,100.00,4.26
2722,0,Brooklyn,2,70.00,5
2723,1,Staten Island,1,75.00,4.67
2724,1,Manhattan,2,59.00,4.9
2725,1,Brooklyn,2,211.00,4.94
2726,0,Manhattan,2,99.00,5
2727,1,Brooklyn,3,85.00,5
2728,1,Bronx,2,63.00,4.6
2729,1,Queens,3,125.00,5
2730,0,Brooklyn,7,180.00,4.59
2731,0,Bronx,2,120.00,4.92
2732,0,Brooklyn,2,49.00,4.62
2733,0,Brooklyn,2,120.00,4.94
2734,0,Brooklyn,2,86.00,5
2735,0,Manhattan,4,150.00,5
2736,0,Queens,1,32.00,5
2737,1,Brooklyn,2,88.00,4.63
2738,0,Queens,6,449.00,5
2739,1,Brooklyn,2,73.00,4.5
2740,0,Manhattan,2,90.00,4.81
2741,0,Brooklyn,1,44.00,4
2742,1,Manhattan,1,91.00,4.74
2743,1,Staten Island,4,125.00,4.88
2744,0,Brooklyn,5,122.00,4.92
2745,1,Manhattan,6,591.00,4.81
2746,1,Queens,2,80.00,4
2747,0,Queens,2,43.00,5
2748,1,Queens,4,80.00,4.88
2749,0,Brooklyn,3,95.00,4.76
2750,1,Brooklyn,6,139.00,4.95
2751,1,Queens,2,99.00,4.96
2752,0,Bronx,1,49.00,5
2753,0,Staten Island,2,99.00,4.67
2754,0,Queens,2,144.00,4.44
2755,1,Staten Island,3,126.00,4.77
2756,1,Queens,2,125.00,4.79
2757,0,Brooklyn,6,180.00,4.59
2758,0,Manhattan,2,61.00,4.5
2759,0,Brooklyn,2,126.00,4.84
2760,1,Brooklyn,3,79.00,4.83
2761,1,Brooklyn,1,47.00,4.9
2762,0,Brooklyn,1,70.00,5
2763,0,Bronx,2,86.00,4.4
2764,1,Brooklyn,2,175.00,5
2765,0,Queens,2,100.00,5
2766,0,Queens,2,115.00,4.88
2767,0,Queens,6,122.00,4.77
2768,0,Brooklyn,1,50.00,4.96
2769,0,Queens,4,110.00,4.9
2770,0,Brooklyn,2,48.00,4.47
2771,0,Manhattan,1,35.00,4.36
2772,0,Queens,4,190.00,4.89
2773,1,Brooklyn,2,166.00,4.95
2774,1,Brooklyn,4,168.00,4.5
2775,0,Brooklyn,2,100.00,4.81
2776,0,Manhattan,2,99.00,4.71
2777,0,Brooklyn,1,40.00,4.8
2778,1,Queens,6,150.00,4.85
2779,0,Queens,2,130.00,5
2780,0,Queens,4,129.00,4.87
2781,1,Brooklyn,4,99.00,5
2782,1,Queens,2,110.00,4.96
2783,1,Brooklyn,1,113.00,4.98
2784,1,Queens,2,55.00,4.91
2785,0,Manhattan,2,70.00,4.75
2786,0,Bronx,2,50.00,5
2787,1,Brooklyn,6,420.00,4.9
2788,1,Queens,4,125.00,4.93
2789,1,Brooklyn,2,160.00,4.99
2790,1,Manhattan,1,65.00,4.89
2791,1,Brooklyn,6,390.00,4.95
2792,0,Brooklyn,16,555.00,4.82
2793,0,Manhattan,6,220.00,4.69
2794,0,Brooklyn,2,86.00,4.66
2795,1,Manhattan,2,45.00,4.69
2796,0,Manhattan,8,536.00,4.67
2797,0,Queens,8,350.00,4.93
2798,0,Brooklyn,2,366.00,5
2799,0,Queens,6,120.00,5
2800,0,Manhattan,2,90.00,4.85
2801,0,Manhattan,1,25.00,4.86
2802,0,Brooklyn,2,126.00,4.62
2803,1,Queens,4,186.00,4.91
2804,0,Brooklyn,2,124.00,4.89
2805,0,Brooklyn,2,250.00,4.86
2806,1,Brooklyn,4,237.00,4.94
2807,0,Queens,3,90.00,4.85
2808,0,Queens,2,98.00,4.2
2809,1,Queens,2,175.00,4.93
2810,1,Queens,2,54.00,4.85
2811,0,Queens,2,117.00,4.38
2812,1,Brooklyn,7,148.00,4.67
2813,1,Queens,2,200.00,5
2814,1,Bronx,4,125.00,4.87
2815,1,Queens,1,45.00,4.7
2816,0,Brooklyn,2,100.00,4.66
2817,1,Brooklyn,2,139.00,4.92
2818,0,Brooklyn,4,250.00,4.62
2819,0,Manhattan,2,38.00,5
2820,0,Brooklyn,1,99.00,4.63
2821,1,Brooklyn,2,45.00,4.86
2822,1,Queens,1,44.00,4.67
2823,1,Brooklyn,10,462.00,4.93
2824,1,Queens,2,100.00,5
2825,0,Manhattan,2,178.00,4.84
2826,0,Manhattan,1,70.00,4.94
2827,1,Queens,1,130.00,5
2828,0,Queens,1,85.00,4.76
2829,0,Bronx,2,49.00,4.62
2830,0,Queens,3,135.00,5
2831,0,Queens,2,46.00,4.09
2832,0,Bronx,1,73.00,4.75
2833,0,Brooklyn,7,274.00,4.78
2834,0,Brooklyn,2,100.00,4.62
2835,1,Brooklyn,1,65.00,4.97
2836,1,Manhattan,9,269.00,4.94
2837,0,Manhattan,3,114.00,4.89
2838,0,Manhattan,2,300.00,5
2839,1,Brooklyn,2,97.00,5
2840,0,Manhattan,2,100.00,4.83
2841,0,Brooklyn,2,42.00,1
2842,0,Brooklyn,3,199.00,5
2843,0,Queens,4,189.00,4.81
2844,0,Manhattan,2,10.00,5
2845,0,Brooklyn,4,85.00,4.43
2846,0,Brooklyn,1,126.00,4.5
2847,0,Manhattan,2,100.00,4.7
2848,0,Brooklyn,16,496.00,4.67
2849,1,Brooklyn,2,198.00,4.99
2850,1,Brooklyn,2,125.00,4.84
2851,0,Queens,2,123.00,4.9
2852,0,Brooklyn,2,113.00,4.52
2853,0,Queens,2,121.00,4.38
2854,0,Brooklyn,2,109.00,5
2855,0,Brooklyn,2,80.00,5
2856,0,Queens,1,100.00,4.5
2857,0,Queens,2,75.00,4.73
2858,0,Manhattan,2,49.00,4.33
2859,1,Brooklyn,2,99.00,4.86
2860,1,Brooklyn,6,799.00,4.86
2861,0,Brooklyn,2,125.00,4.65
2862,1,Brooklyn,1,96.00,4.78
2863,0,Brooklyn,2,113.00,4.58
2864,0,Queens,2,140.00,4.5
2865,1,Queens,2,102.00,4.65
2866,1,Brooklyn,1,89.00,4.95
2867,0,Brooklyn,6,282.00,4.91
2868,1,Manhattan,2,113.00,4.97
2869,0,Manhattan,1,57.00,5
2870,1,Brooklyn,2,135.00,4.88
2871,0,Brooklyn,1,72.00,4.84
2872,1,Manhattan,2,65.00,4.86
2873,1,Queens,2,110.00,4.95
2874,0,Queens,4,150.00,5
2875,0,Brooklyn,3,142.00,4.56
2876,1,Brooklyn,5,285.00,5
2877,1,Queens,2,102.00,4.92
2878,1,Brooklyn,1,69.00,5
2879,0,Queens,4,110.00,4.95
2880,1,Queens,4,168.00,4.97
2881,0,Brooklyn,2,200.00,4.68
2882,1,Brooklyn,1,107.00,4.89
2883,0,Brooklyn,4,159.00,5
2884,0,Brooklyn,6,287.00,4.89
2885,0,Brooklyn,1,175.00,5
2886,0,Brooklyn,2,90.00,4.66
2887,0,Brooklyn,1,37.00,5
2888,0,Brooklyn,4,126.00,4.47
2889,0,Queens,2,70.00,5
2890,0,Bronx,1,65.00,4.83
2891,1,Queens,3,124.00,5
2892,0,Brooklyn,4,235.00,4.93
2893,0,Queens,2,90.00,4.67
2894,1,Queens,5,157.00,4.9
2895,0,Queens,2,63.00,4.61
2896,1,Queens,5,155.00,4.93
2897,1,Manhattan,2,200.00,4.95
2898,0,Queens,2,60.00,4.97
2899,1,Manhattan,3,968.00,5
2900,0,Brooklyn,7,219.00,4.38
2901,1,Brooklyn,2,109.00,5
2902,1,Brooklyn,5,149.00,4.89
2903,1,Queens,2,129.00,4.96
2904,0,Brooklyn,1,45.00,4.88
2905,0,Brooklyn,5,130.00,4.85
2906,0,Brooklyn,2,125.00,3.6
2907,1,Brooklyn,4,199.00,5
2908,1,Brooklyn,5,250.00,4.83
2909,0,Queens,3,120.00,5
2910,1,Queens,4,90.00,4.91
2911,0,Bronx,4,220.00,4.95
2912,1,Bronx,2,55.00,4.96
2913,1,Bronx,2,190.00,4.59
2914,0,Manhattan,2,300.00,5
2915,0,Brooklyn,2,69.00,4.47
2916,0,Manhattan,6,250.00,4.77
2917,1,Manhattan,13,801.00,5
2918,1,Queens,6,175.00,4.95
2919,1,Queens,2,81.00,5
2920,1,Queens,2,96.00,4.93
2921,1,Queens,2,90.00,4.93
2922,0,Brooklyn,4,438.00,4.75
2923,0,Brooklyn,2,102.00,4.67
2924,1,Manhattan,4,235.00,4.72
2925,0,Brooklyn,4,250.00,4.86
2926,0,Manhattan,2,47.00,2
2927,0,Brooklyn,2,42.00,3
2928,0,Brooklyn,10,337.00,4.61
2929,1,Queens,1,42.00,4.77
2930,1,Manhattan,4,129.00,4.81
2931,0,Brooklyn,6,200.00,4.44
2932,0,Brooklyn,1,54.00,5
2933,1,Manhattan,2,75.00,4.93
2934,1,Manhattan,1,65.00,4.89
2935,1,Manhattan,4,263.00,5
2936,0,Manhattan,2,48.00,1
2937,0,Brooklyn,1,37.00,5
2938,0,Manhattan,2,80.00,4.71
2939,1,Brooklyn,2,311.00,5
2940,1,Queens,1,48.00,4.78
2941,0,Brooklyn,4,210.00,5
2942,1,Queens,4,268.00,4.96
2943,0,Brooklyn,2,69.00,4.79
2944,0,Brooklyn,1,52.00,4.69
2945,1,Manhattan,2,170.00,4.78
2946,1,Brooklyn,6,305.00,4.91
2947,0,Manhattan,8,300.00,4.85
2948,0,Brooklyn,6,101.00,4.12
2949,1,Brooklyn,2,700.00,4.87
2950,1,Queens,1,49.00,4.65
2951,0,Queens,6,95.00,4.8
